country,G20,G7,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n
Australia,Yes,No,Australian Dollar,2011,1084070.125,1175046.25,22.538001,11.32635593,1765.289547,3.442167044,808229.375,1102444.75,1099710.625,1162430.75,4348664,0.073318236,0.911723435,0.829708576,1110156.375,802367.25,1114108.75,4886940.5,0.575421274,0.051812366,0.032741513,0.969463201,1.387530923,1.406450868,1.330564499,Benchmark,Benchmark,Market-based,Regular,Regular,0.545354009,0.253103524,0.149938509,0.368122429,-0.291403294,-0.025115207,1.330184579,1.458425283,1.596110225,0.628626823,0.69080317,1.427174568
Australia,Yes,No,Australian Dollar,2012,1097670.75,1170344.25,22.903948,11.44915962,1757.21845,3.455424309,819245.1875,1128197.125,1113762.5,1151870.5,4862428,0.079525262,0.857506156,0.80698812,1138852.875,813636.4375,1130846.875,5051751.5,0.582465291,0.048036974,0.033183899,0.965801031,1.425193787,1.428228736,1.380977869,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.565155804,0.268217623,0.146074474,0.352661759,-0.315377474,-0.01673221,1.357624412,1.436276436,1.686616778,0.630199373,0.688185692,1.34508431
Australia,Yes,No,Australian Dollar,2013,1166544.875,1227129.25,23.254913,11.55393505,1756.28963,3.468732834,835288.625,1178437.5,1173420.125,1197636.375,5402773.5,0.083729662,0.856461585,0.815474868,1167701.25,831702.4375,1140308,5203163.5,0.582097173,0.047130361,0.033385776,1.035843097,1.361292124,1.315143943,1.288551569,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.557542086,0.286521733,0.139905497,0.319484621,-0.286218166,-0.017235748,1.293875456,1.202810407,1.629956961,0.658605814,0.676808536,1.196696162
Australia,Yes,No,Australian Dollar,2014,1168394.875,1225111.125,23.596424,11.66723919,1746.496239,3.482092381,850676.0625,1191663.875,1173767.625,1197183.875,6004095.5,0.090138048,0.818779051,0.78699851,1193304.875,851364.4375,1151152.125,5336625.5,0.596026003,0.041091941,0.033350304,1.109363293,1.295502424,1.247644305,1.223241091,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.564682722,0.284824878,0.145881549,0.301187783,-0.273135871,-0.023441052,1.238945842,1.128250957,1.51442337,0.665599585,0.697260797,1.073269725
Australia,Yes,No,Australian Dollar,2015,1151138.75,1165804.625,23.932502,11.90849304,1746.483472,3.495503426,871930.3125,1175754.125,1149595.5,1160150,5897907.5,0.087635629,0.781415403,0.763541818,1226367.125,877850,1166692.5,5454116,0.604028285,0.037913799,0.033197872,1.331090262,1.100402594,1.085281253,1.075407743,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.589306772,0.261883199,0.16226013,0.2710962,-0.271667898,-0.012878395,1.062924981,1.041885257,1.236516237,0.597089589,0.634928763,0.961646974
Australia,Yes,No,Australian Dollar,2016,1223294.125,1249462,24.262712,12.07155418,1736.081064,3.508966208,909315.625,1210888.25,1218110.25,1240311,6006131.5,0.086007148,0.820893347,0.774224222,1254581,903621.125,1192707.5,5568053,0.583876967,0.045332111,0.033026788,1.345213976,1.08561635,1.075522065,1.056271076,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.571536481,0.243142709,0.161598653,0.259605527,-0.241641343,0.005757966,1.048567176,1.045085669,1.216650248,0.588928401,0.631963372,0.963805795
Australia,Yes,No,Australian Dollar,2017,1240334.375,1291582.25,24.58462,12.3240881,1736.800304,3.522480726,931211.375,1235605.375,1240334.375,1291582.25,5693317.5,0.08152204,0.848106623,0.780465662,1291582.25,931211.375,1235605.375,5693317.5,0.579755962,0.047220387,0.032951482,1.304758077,1.142451644,1.142259479,1.096936584,Benchmark,Benchmark,Market-based,Regular,Regular,0.557243347,0.23567529,0.163741618,0.298964083,-0.258455962,0.002831596,1.110298991,1.141671777,1.251872897,0.596097171,0.685360193,1.098933101
Australia,Yes,No,Australian Dollar,2018,1283842.625,1350395.25,24.898152,12.61943722,1729.342063,3.536047459,955482,1249756.25,1281952.125,1350340.125,5795476.5,0.081209905,0.858355403,0.763834715,1319492.875,955053.875,1252195.25,5809769,0.571645141,0.050226431,0.03297418,1.338412146,1.134380221,1.138071179,1.080433488,Extrapolated,Benchmark,Market-based,Regular,Regular,0.542037487,0.21792601,0.165548667,0.304706156,-0.243528008,0.013309672,1.101948977,1.150055289,1.240566373,0.614300013,0.716247916,1.104118109
Australia,Yes,No,Australian Dollar,2019,1280843.25,1364677.75,25.203198,12.86317444,1726.797659,3.549666166,949422.125,1228674.125,1277449,1355143.25,5899094,0.080601864,0.837902725,0.730661035,1315734.25,950036.5625,1234361.375,5913514,0.571645141,0.048872102,0.033040751,1.438506544,1.074692369,1.08044064,1.018495917,Extrapolated,Extrapolated,Market-based,Regular,Regular,0.523887873,0.206068218,0.176718622,0.323159218,-0.235487014,0.005653066,1.043358445,1.099984169,1.167582393,0.608268023,0.694039702,1.043481112
Brazil,Yes,No,Brazilian Real,1990,947247.75,954572,149.003223,61.6319313,1879,1.716691375,764577.25,907778.125,922400.25,923620.5,3226204.5,0.071333505,0.607418656,0.589658082,1568622.125,1177803.375,1433431.5,6967859,0.514605582,0.10328424,0.043259859,2.96E-05,0.41731295,0.441128463,0.440545678,Interpolated,Benchmark,Market-based,Regular,Regular,0.700026572,0.155042991,0.127777964,0.064689383,-0.048951183,0.001414262,0.382512093,0.568284214,0.607968092,0.509686649,0.543617785,0.40063265
Brazil,Yes,No,Brazilian Real,1991,1034095.313,1041851.125,151.648011,61.44888306,1868.470497,1.744627118,830213.6875,1006358.438,1006330.25,1007007.688,3449385.25,0.074640095,0.641835749,0.639114022,1584778.875,1244360.5,1547476.125,7175984.5,0.514605582,0.152070716,0.042896528,0.000175961,0.377398551,0.376199901,0.37594685,Interpolated,Benchmark,Market-based,Regular,Regular,0.692938924,0.174918979,0.131497338,0.054833978,-0.050131824,-0.004057376,0.34766525,0.370550334,0.53408128,0.568106592,0.591175377,0.262700945
Brazil,Yes,No,Brazilian Real,1992,1069874.125,1071128.5,154.25938,61.26961517,1858,1.773017526,853927.75,1024572.563,1041752.25,1038976.875,3672541.25,0.078151248,0.622297525,0.60986501,1569940.125,1245817,1531029.125,7342351.5,0.514605582,0.13197726,0.042508893,0.001953024,0.347549051,0.348111659,0.349041551,Interpolated,Benchmark,Market-based,Regular,Regular,0.665686965,0.164243147,0.156205937,0.072699197,-0.055064414,-0.003770848,0.33573091,0.350926995,0.397913188,0.498301178,0.529449284,0.264473349
Brazil,Yes,No,Brazilian Real,1993,1151344.875,1155152.375,156.849078,61.98217773,1858.999731,1.80186975,923435.625,1112313.125,1119872.5,1118015.5,3916833.25,0.081660919,0.640863776,0.629009187,1645865.5,1296109.375,1598935.875,7532847,0.491567463,0.138896272,0.042093858,0.038276611,0.357331485,0.363376737,0.363980263,Interpolated,Benchmark,Market-based,Regular,Regular,0.645809948,0.168939963,0.18014963,0.072138853,-0.064108357,-0.002930078,0.352757215,0.392932445,0.373729497,0.503780484,0.511925876,0.281782508
Brazil,Yes,No,Brazilian Real,1994,1292395,1300092.75,159.432716,62.45842361,1860,1.83119154,1038128.375,1255179.5,1252594.125,1256092.625,4190950.75,0.084671006,0.6855371,0.675456762,1742186.75,1370831.125,1715901.375,7787762.5,0.511684239,0.135775462,0.041856013,0.664683514,0.452002555,0.463433713,0.462142974,Interpolated,Benchmark,Market-based,Regular,Regular,0.61783582,0.172798619,0.208638564,0.080505662,-0.078139015,-0.001639689,0.464693278,0.518107653,0.414421827,0.519007266,0.537236452,0.366868556
Brazil,Yes,No,Brazilian Real,1995,1506588.625,1513901.75,162.019896,62.93206024,1855.231695,1.860990524,1221447.625,1492051.5,1457143,1459246.5,4471745.5,0.089737929,0.759876609,0.767537892,1815769.5,1464464.75,1885820,8064328.5,0.573397398,0.117101274,0.042631418,0.917666667,0.528054237,0.53395772,0.533188105,Interpolated,Benchmark,Market-based,Regular,Regular,0.583044887,0.185440838,0.253995061,0.07015083,-0.089335121,-0.00329649,0.570391297,0.56060493,0.430869639,0.558005989,0.561485827,0.442280918
Brazil,Yes,No,Brazilian Real,1996,1804818.125,1817952.625,164.614688,61.78388977,1850.475615,1.896448374,1484202.125,1775031.25,1730151.75,1735859,4711221,0.091853984,0.872096539,0.880550742,1854818.125,1493651.375,1936289.625,8321744,0.564224482,0.129564047,0.043809213,1.0051,0.481793165,0.491068095,0.489453524,Benchmark,Benchmark,Market-based,Regular,Regular,0.509682119,0.167541876,0.345342427,0.058006652,-0.077890061,-0.002683061,0.619931698,0.538401306,0.277918041,0.560568631,0.56361115,0.431997955
Brazil,Yes,No,Brazilian Real,1997,1754102.375,1761591.875,167.20904,62.79587173,1845.731727,1.932581782,1421062.75,1744988,1693590.25,1696771.25,4934583,0.09263736,0.809127927,0.821769536,1917423,1532725.25,2011294.75,8609659,0.541115999,0.140485585,0.04458398,1.077991667,0.522230744,0.52049917,0.519523382,Interpolated,Benchmark,Market-based,Regular,Regular,0.536078393,0.190906852,0.301431537,0.066916198,-0.092687301,-0.00264566,0.627732158,0.512902856,0.334602594,0.535729825,0.542050719,0.422018886
Brazil,Yes,No,Brazilian Real,1998,1687247.75,1687990.125,169.78525,62.61136627,1841,1.969403863,1355031.75,1674178.25,1628854.5,1632463.5,5128280.5,0.092690714,0.742645025,0.747803926,1918100.875,1535631.625,2004285.625,8872492,0.547279298,0.133651555,0.045163978,1.160516667,0.531592786,0.524181485,0.523022652,Interpolated,Benchmark,Market-based,Regular,Regular,0.551902831,0.195499957,0.278150499,0.072523609,-0.095876269,-0.002200623,0.608662546,0.492714584,0.378671914,0.505810142,0.522398353,0.400141656
Brazil,Yes,No,Brazilian Real,1999,1617850.375,1630691.75,172.318675,65.88960266,1813.842815,2.006927252,1317287.625,1603728.75,1570174.375,1585556.625,5250306.5,0.091315687,0.680818021,0.669415236,1922974.125,1546164.375,1969757.375,9062699,0.545117378,0.12782,0.045404173,1.813932847,0.380739152,0.378347397,0.374676853,Interpolated,Benchmark,Market-based,Regular,Regular,0.573995709,0.180656537,0.256808847,0.072262846,-0.083101012,-0.000622945,0.42179957,0.367348105,0.288964719,0.493663847,0.52282089,0.280738473
Brazil,Yes,No,Brazilian Real,2000,1640023.875,1653572.375,174.79034,68.13045502,1837.92705,2.045165777,1313859.375,1642064,1599360.75,1614590.25,5364543,0.088423468,0.655305088,0.641084135,2005781.25,1593407.5,2055242.25,9271773,0.537806511,0.12156973,0.045321524,1.829423122,0.411773294,0.407887995,0.404040635,Interpolated,Benchmark,Market-based,Regular,Regular,0.587639987,0.203274235,0.226101711,0.085836135,-0.101086818,-0.001765231,0.441608965,0.392334521,0.334230214,0.475173891,0.503149867,0.316343248
Brazil,Yes,No,Brazilian Real,2001,1630182.5,1645849.75,177.196054,68.45639038,1828.326394,2.085902929,1303463,1633558.5,1598911.375,1612885.375,5504505,0.087782331,0.638500929,0.620553732,2032119.375,1611770.125,2063885.75,9471979,0.54514724,0.111916751,0.045179818,2.349631709,0.355637014,0.350705326,0.34766686,Interpolated,Benchmark,Market-based,Regular,Regular,0.59632653,0.204661474,0.211829498,0.092457883,-0.105067834,-0.000207548,0.369232774,0.331231534,0.317363262,0.46340844,0.478807598,0.274482369
Brazil,Yes,No,Brazilian Real,2002,1656122.375,1657569,179.53752,71.25364685,1818.725739,2.127451897,1313879.25,1618859.875,1631614,1630036.25,5643939.5,0.088821471,0.614731848,0.581269741,2086134.875,1653796,2062579.625,9629394,0.533069789,0.109958261,0.044990286,2.920363018,0.318396896,0.313818157,0.314121932,Interpolated,Benchmark,Market-based,Regular,Regular,0.605354846,0.187100485,0.200688139,0.096646927,-0.089895241,0.000104875,0.319781363,0.294092715,0.314220786,0.463522762,0.471387863,0.253349274
Brazil,Yes,No,Brazilian Real,2003,1656086.25,1651363,181.809246,72.30458069,1811.182515,2.169828176,1298225.625,1601258,1637552.125,1624931.25,5813930,0.089922152,0.587648213,0.5497244,2110055,1648465.5,2050790.875,9753476,0.529577613,0.111058556,0.044791263,3.077475118,0.347550869,0.341315627,0.343966663,Interpolated,Benchmark,Market-based,Regular,Regular,0.605931699,0.186489388,0.193010166,0.103749014,-0.08918079,5.81E-07,0.350863069,0.31460318,0.3371526,0.50267899,0.499312639,0.267206341
Brazil,Yes,No,Brazilian Real,2004,1749108.25,1738794.25,184.006481,76.15927887,1803.126089,2.213048697,1339224.375,1673580.375,1732723,1711796.375,6045819.5,0.091478437,0.57953459,0.534800828,2228845,1715034.125,2151182.5,9915966,0.52522707,0.113984816,0.044806309,2.92511945,0.393181115,0.386264473,0.390986562,Interpolated,Benchmark,Market-based,Regular,Regular,0.601233661,0.195324644,0.181116655,0.119584478,-0.09725944,0,0.391527653,0.358560652,0.398669928,0.540970683,0.527930975,0.303065151
Brazil,Yes,No,Brazilian Real,2005,1788628.125,1802951.5,186.127103,78.41477966,1783.131227,2.257130146,1407468.125,1741212.125,1802513.125,1790385.875,6341005.5,0.094694123,0.575996339,0.519631982,2300215.5,1781138.625,2208616.5,10079144,0.53544569,0.111054502,0.044983197,2.434390036,0.502964199,0.49466148,0.498012096,Benchmark,Benchmark,Market-based,Regular,Regular,0.615559518,0.186408997,0.170566052,0.137495145,-0.110029727,4.61E-13,0.489503443,0.459647357,0.551542878,0.552136719,0.536031544,0.380327642
Brazil,Yes,No,Brazilian Real,2006,1953281.125,1967472,188.167356,80.87911987,1779.167851,2.298808575,1524564.125,1905251.625,1958260.625,1952655.375,6865377,0.100549668,0.588457227,0.53652966,2391349.75,1868116.875,2330599,10269699,0.540471017,0.112763196,0.045374885,2.175326667,0.57741344,0.565617621,0.567241251,Interpolated,Benchmark,Market-based,Regular,Regular,0.608240366,0.194958881,0.172524184,0.143171147,-0.118894696,1.16E-07,0.563637972,0.518378019,0.625979483,0.569507599,0.556645632,0.423151344
Brazil,Yes,No,Brazilian Real,2007,2172209,2191638.75,190.130443,81.35378265,1774.266485,2.34125638,1680408.375,2144850.75,2174483.25,2170465.25,7804774.5,0.111660697,0.61097765,0.57009697,2536501.5,1978198,2511137.25,10518991,0.541516125,0.117249757,0.046103001,1.947058333,0.655302882,0.642504036,0.643693447,Interpolated,Benchmark,Market-based,Regular,Regular,0.60047549,0.213982806,0.173740223,0.138818637,-0.127017274,1.12E-07,0.641843081,0.596195996,0.70182234,0.617996037,0.606354594,0.451542109
Brazil,Yes,No,Brazilian Real,2008,2407307.75,2439878.75,192.030362,82.75995636,1771.261862,2.384488344,1853657.875,2429311,2424714.5,2421307.75,9228336,0.13071236,0.620427907,0.591839135,2665716,2085006.625,2691413,10830965,0.549669921,0.113671117,0.047241472,1.833766667,0.71881479,0.69940418,0.700388193,Interpolated,Benchmark,Market-based,Regular,Regular,0.594450951,0.237744749,0.171109691,0.141563371,-0.144868746,-9.27E-09,0.703754365,0.636899889,0.771136224,0.669597924,0.663485169,0.460113764
Brazil,Yes,No,Brazilian Real,2009,2515581.75,2531593.25,193.886508,83.15142822,1764.546711,2.428518534,2002759.25,2531987.5,2521818.75,2519892,10984343,0.156203687,0.588979006,0.575125277,2662362,2169965.5,2692425.75,11097102,0.562466979,0.102899365,0.048147172,1.999428173,0.679256499,0.661029398,0.661534846,Interpolated,Benchmark,Market-based,Regular,Regular,0.612199008,0.210020185,0.182580814,0.115636773,-0.120436817,1.64E-08,0.669493973,0.592052519,0.711990535,0.620785236,0.618192434,0.393252045
Brazil,Yes,No,Brazilian Real,2010,2917003.5,2938155.5,195.713635,86.35382843,1761.345747,2.473361731,2220346.5,2959482.25,2928987.5,2920199,12942057,0.184597403,0.602466881,0.588821173,2862790.75,2293032.25,2960723.75,11482913,0.552456737,0.11482507,0.048870511,1.759226711,0.788291037,0.754130304,0.75639987,Interpolated,Benchmark,Market-based,Regular,Regular,0.581477761,0.253111422,0.178863049,0.126252919,-0.1397039,-1.29E-06,0.783394337,0.651512146,0.804210186,0.643341362,0.637762547,0.418566912
Brazil,Yes,No,Brazilian Real,2011,3248795,3280995.75,197.514536,88.62892914,1769.621379,2.56089592,2437451.25,3300180,3274982.25,3266644,14173476,0.200233787,0.622444987,0.603406012,2976570,2389985,3095460,11900607,0.557016671,0.116465777,0.049766961,1.672828755,0.847309649,0.798830807,0.800869823,Benchmark,Benchmark,Market-based,Regular,Regular,0.564451396,0.264102519,0.181712329,0.137083381,-0.147349358,-2.28E-07,0.855193675,0.661864281,0.822819471,0.66987586,0.665022016,0.442080855
Brazil,Yes,No,Brazilian Real,2012,3240025.75,3271619,199.287299,89.50627136,1765.102172,2.621874332,2488860.25,3308481.5,3264115,3251117.75,14178964,0.196060911,0.607508063,0.59401387,3033755.25,2466689.5,3155831.5,12295923,0.565820515,0.107726499,0.050332427,1.953068611,0.791829348,0.755251646,0.758270979,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.606678367,0.252104431,0.158861473,0.132322207,-0.149966255,-2.08E-07,0.767570674,0.644179881,0.884471238,0.670642316,0.660463572,0.430712163
Brazil,Yes,No,Brazilian Real,2013,3294728.5,3306056,201.035912,91.14819336,1751.553771,2.684304714,2556836.75,3372772.25,3296892.75,3272021.25,14193204,0.192006826,0.60030818,0.598778725,3124914.25,2541474,3270316,12723252,0.57031405,0.10784331,0.050683439,2.156089151,0.779590189,0.750045419,0.755746663,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.616962552,0.249367431,0.164461717,0.126217842,-0.157009006,-5.63E-07,0.755980074,0.657463312,0.868161261,0.696373224,0.670587063,0.427105874
Brazil,Yes,No,Brazilian Real,2014,3281999,3297538.25,202.763739,92.83358765,1738.868878,2.748221636,2615281.5,3370593.75,3283211.5,3264409.75,14292413,0.189110771,0.582931876,0.58121109,3140662.25,2590203.5,3282182.75,13080525,0.568103611,0.105884157,0.050831083,2.352951963,0.771134257,0.748061359,0.75236994,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.633859992,0.231377929,0.167289838,0.118164554,-0.150692701,3.46E-07,0.747307956,0.668171227,0.861411989,0.70114553,0.682680905,0.431412846
Brazil,Yes,No,Brazilian Real,2015,3082948,3082939,204.471769,92.44722748,1722.875805,2.813660383,2508924.5,3107361.25,3071934.25,3068602.5,13952505,0.183316156,0.542435765,0.529600024,3029301.75,2484903.5,3050153.25,13283081,0.581197977,0.093213201,0.05041166,3.326904383,0.601533234,0.586670101,0.587307096,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.641507745,0.195019305,0.176103666,0.120297097,-0.13292779,1.29E-16,0.585604429,0.524356902,0.659558475,0.629805207,0.620914698,0.344669461
Brazil,Yes,No,Brazilian Real,2016,2939545.5,2931514,206.163053,90.62647247,1714.675028,2.880657434,2418792.5,2913414.25,2925105.25,2918882,13505046,0.174535111,0.523141623,0.504442215,2930064.5,2413167.5,2905008.75,13382091,0.580193102,0.095124863,0.049494475,3.491313422,0.628292501,0.613890111,0.61519897,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.64242357,0.169455886,0.186247274,0.123179771,-0.121306494,0,0.61528635,0.543460071,0.673154712,0.622625649,0.6119712,0.355175763
